rms_velocity,peak_acceleration,bpfi_amplitude,bpfo_amplitude,bsf_amplitude,crest_factor,kurtosis,skewness,spectral_entropy,temperature,label,label_name,source_file
12.632025225391144,36.988760606971155,0.0008121820321297351,0.0,0.00035878789392995215,2.928173428012278,2.6524997041735228,-0.05470858610594074,5.011348370346902,61.31601261269557,3,Ball Defect,B007_1_123.mat
12.329314373620873,44.41511177884615,0.004844101413607457,0.0,0.00013403960467231734,3.6023991629148737,2.7989956796158086,-0.04807669137896944,5.1074540571736184,61.16465718681044,3,Ball Defect,B007_1_123.mat
13.639882485779998,45.83833115985577,0.00467685028713027,0.0,0.0002756855999914678,3.3606104163759225,3.173922998232999,0.03813612260942332,5.025453135506059,61.819941242889996,3,Ball Defect,B007_1_123.mat
14.500935588136512,45.85633034855769,0.002330387938161245,0.0,9.931462621894683e-05,3.162301499089039,2.943755748443607,0.012161947020919661,5.002975373537279,62.25046779406826,3,Ball Defect,B007_1_123.mat
14.181011978008259,47.418694561298075,0.004067991031621063,0.0,0.00010465990970562107,3.3438159868163435,2.9758805421609784,0.05719667074563648,5.022699485190742,62.09050598900413,3,Ball Defect,B007_1_123.mat
13.110971090443385,47.45060823317308,0.004487006652329608,0.0,0.00039783182311236746,3.619152838172294,3.4173077505347313,-0.03175932227115989,5.069324103458601,61.55548554522169,3,Ball Defect,B007_1_123.mat
12.765238444074726,41.20543981370192,0.004403764336127432,0.0,0.00018510911948492684,3.227941255795998,3.1891420753344195,-0.010816039532174845,5.0458381157709065,61.38261922203736,3,Ball Defect,B007_1_123.mat
13.751100321086424,40.157880919471154,0.004428989252838537,0.0,0.00029352803114894647,2.920339462427718,3.042065430008564,-0.003089855392608733,4.945395509157483,61.87555016054321,3,Ball Defect,B007_1_123.mat
13.640655873420679,45.88981271033654,0.0041640713968180134,0.0,0.00036178349363424146,3.364194004758564,2.90294877945392,-0.004359226443315811,5.069549278929141,61.82032793671034,3,Ball Defect,B007_1_123.mat
12.419349217425678,45.82805318509615,0.006347355074353497,0.0,0.00018354580926307937,3.6900527058853037,3.082402910889397,0.034760798796869906,5.036210014480466,61.20967460871284,3,Ball Defect,B007_1_123.mat
14.24177049418417,64.63483197115384,0.00423638636178104,0.0,0.00018674232289875035,4.538398649068836,4.333933345940342,0.1446928190179762,4.980866843342077,62.12088524709208,3,Ball Defect,B007_1_123.mat
14.039232511818781,64.66055237379807,0.004431372056564582,0.0,0.0003596085562875411,4.605704216335491,4.262375685739981,0.1770342210153935,5.112756093734334,62.01961625590939,3,Ball Defect,B007_1_123.mat
13.652520519670288,48.286689393028844,0.006977213970382216,0.0,0.00013821612792471605,3.5368333139260484,3.030320591808391,-0.022908743939365112,5.036167732257429,61.826260259835145,3,Ball Defect,B007_1_123.mat
13.942436912982409,48.345566195913456,0.004955481441766255,0.0,0.0001083095713745384,3.467511920451783,3.03224036338541,-0.003812292818656733,4.979726053083058,61.9712184564912,3,Ball Defect,B007_1_123.mat
13.405585297152218,42.440263611778846,0.0038352004610948827,0.0,0.00030660780294629797,3.165864277540686,2.8956460751412556,0.01655465821866038,5.032720908152042,61.70279264857611,3,Ball Defect,B007_1_123.mat
15.40132834224659,42.438042998798075,0.005337032383242241,0.0,0.000138549291189801,2.7554794012402466,2.721733578442315,0.0011690922497880497,4.8778741329646795,62.70066417112329,3,Ball Defect,B007_1_123.mat
14.997818638505212,57.15855775240384,0.0036673667095253495,0.0,0.00018573165961638038,3.811124746211804,3.1030825202329004,-0.04640188205737109,4.961236842435396,62.498909319252604,3,Ball Defect,B007_1_123.mat
14.955497322400118,57.12312980769231,0.003779357330183864,0.0,0.00022573550069467278,3.819540639556944,3.2394796914051214,-0.029642775863968206,4.974596296135007,62.47774866120006,3,Ball Defect,B007_1_123.mat
15.131683021676565,46.575248707932694,0.0016237917831811084,0.0,8.0001154601319e-05,3.077995266039629,3.089508974746681,0.14546570774116496,4.923272419759483,62.56584151083828,3,Ball Defect,B007_1_123.mat
13.748282548174204,46.4901421875,0.004374449049186264,0.0,0.00023934815435775722,3.3815236211939776,3.176096379391656,0.23053046102265012,5.1062307294931095,61.8741412740871,3,Ball Defect,B007_1_123.mat
13.633992778266144,42.54612980769231,0.006417690402737448,0.0,0.0003104714144313496,3.1205920745032816,2.779868141362906,0.055588665240709906,4.988274668650256,61.816996389133074,3,Ball Defect,B007_1_123.mat
13.693228480922217,42.38885336538461,0.00046975417600613086,0.0,5.757878490321358e-05,3.0956069581722034,2.880808297093634,-0.15957235848768817,5.0541600339628125,61.84661424046111,3,Ball Defect,B007_1_123.mat
14.319318034332722,45.143381159855764,0.0057686331049717895,0.0,0.00037281950653322263,3.1526208895994703,2.9416736385008324,-0.09531990668031506,4.9457404671638745,62.15965901716636,3,Ball Defect,B007_1_123.mat
14.344740810091885,45.07589693509615,0.007194326971073609,0.0,0.00012112253102138489,3.142329131759852,2.7035640719971257,0.01640157130358512,5.048654498344139,62.17237040504594,3,Ball Defect,B007_1_123.mat
13.715178256440602,50.84471331129807,0.0005026248075371638,0.0,6.355449420937975e-05,3.7071857441897675,3.1371670822402837,-0.09555197865520375,4.943594067415471,61.8575891282203,3,Ball Defect,B007_1_123.mat
13.790341533593928,50.81020213341346,0.005649331010762083,0.0,0.0002465590454975482,3.684477430064904,3.2511809571428287,-0.09557900327126001,5.040982182907332,61.895170766796966,3,Ball Defect,B007_1_123.mat
12.874251743767005,40.02009086538462,0.005448743574319569,0.0,0.00012684589509250342,3.1085372308926704,2.924368169547235,-0.0793768455514624,5.006861368543918,61.4371258718835,3,Ball Defect,B007_1_123.mat
12.83038369825879,46.290541676682686,0.0009866477913037038,0.0,0.00031502210403383415,3.6078844378570514,3.1106958686926385,-0.049741417288251634,5.153063461669719,61.41519184912939,3,Ball Defect,B007_1_123.mat
13.61979459777666,47.31907256610577,0.004976063254938934,0.0,0.00035745079332595765,3.47428679826275,2.9663736367213813,0.07474845727000237,4.969432322107151,61.80989729888833,3,Ball Defect,B007_1_123.mat
13.852347907142445,47.27978401442308,0.004986674160136772,0.0,5.0706292681994606e-05,3.41312421052066,2.894504000677313,0.0010713771196799572,5.025047368416646,61.92617395357122,3,Ball Defect,B007_1_123.mat
13.623775878299233,44.688359224759616,0.0029683852594229302,0.0,7.680386100186954e-05,3.2801742794332016,2.7210515450234483,-0.07647078564641725,4.987592190976641,61.811887939149614,3,Ball Defect,B007_1_123.mat
13.215797044057908,43.0211270733173,0.004562225515337026,0.0,0.00017662750186316512,3.255280550230641,2.7031497446423822,-0.03217018600528529,5.103682425132785,61.607898522028954,3,Ball Defect,B007_1_123.mat
12.553703962533808,42.98501664663461,0.003824936264284579,0.0,0.0002544344423156308,3.424090354123551,3.044313459615531,-0.04906562524006809,5.016821709546749,61.2768519812669,3,Ball Defect,B007_1_123.mat
12.532036187302333,41.63054459134615,0.005203494179760957,0.0,0.00026121742046108517,3.32192981005967,2.8060805291545647,-0.03498859187948666,5.075558745380232,61.26601809365117,3,Ball Defect,B007_1_123.mat
13.512871131558931,42.516253395432685,0.0037780160658606823,0.0,6.538884379423089e-05,3.146352317098412,2.9265317686078935,-0.06696547672573545,4.998476733221354,61.75643556577947,3,Ball Defect,B007_1_123.mat
14.264467066629747,47.22130447716346,0.003758172987699906,0.0,8.205446661329794e-05,3.3104149111629164,2.8066221148728996,-0.11522182741473251,5.063440804964636,62.132233533314874,3,Ball Defect,B007_1_123.mat
13.823664076996621,47.13477187499999,0.006701279941076968,0.0,0.00022545091677447996,3.409716238217549,2.9125355717835015,-0.04165436592223797,5.00692507296484,61.91183203849831,3,Ball Defect,B007_1_123.mat
12.593964484864555,46.187609134615386,0.00532976803407763,0.0,0.0002403084358662807,3.667440001925027,3.034790900301985,0.052964995097793045,5.022316285703086,61.29698224243228,3,Ball Defect,B007_1_123.mat
13.657539193860515,38.94996932091346,0.0032707273893996668,0.0,0.0002463427534785607,2.8519024377702444,2.7176850882361716,-0.049721175010188204,5.031690045554155,61.82876959693026,3,Ball Defect,B007_1_123.mat
14.10244135480212,38.31325438701923,0.0067419342132517945,0.0,0.00012723720949348475,2.7167816850358975,2.6870176102790437,-0.04202628780361287,4.984274852895775,62.05122067740106,3,Ball Defect,B007_1_123.mat
13.078135968385329,42.149006790865386,0.004332448013073215,0.0,9.857647073032917e-05,3.222860420839411,2.8816749773054986,-0.000319302672547747,5.077761800683847,61.53906798419266,3,Ball Defect,B007_1_123.mat
12.963674894148097,42.02339954927884,0.0034442243354312232,0.0,6.25132111710091e-05,3.2416270766130157,3.0015291035747307,-0.012365265001262237,5.051943019004976,61.48183744707405,3,Ball Defect,B007_1_123.mat
13.266552275912376,47.346789483173076,0.0033245013598279544,0.0,0.000491655991777238,3.568884251045316,3.415225469266147,0.10451195111604245,4.974374263697007,61.63327613795619,3,Ball Defect,B007_1_123.mat
13.686420644027326,47.407897085336536,0.00409108830686375,0.0,0.0001826067763561432,3.4638638047432124,3.23651386166529,0.10203595403826607,5.085613596233365,61.84321032201366,3,Ball Defect,B007_1_123.mat
13.876270793542462,40.36221805889423,0.005373910882976188,0.0,0.00013897093385562353,2.908722282767602,2.5788913382990906,0.005709792213360884,5.034585175337923,61.93813539677123,3,Ball Defect,B007_1_123.mat
13.050510090356497,40.20281268028846,0.002204328889244921,0.0,0.0003539691928155001,3.080554890340708,2.641786147458061,0.010599274988005983,5.049352724249646,61.52525504517825,3,Ball Defect,B007_1_123.mat
13.635594083978203,54.847999759615384,0.005168357303656273,0.0,7.781026792972576e-05,4.022413649293189,3.2512804324511544,0.01987195323838562,5.000588049031539,61.8177970419891,3,Ball Defect,B007_1_123.mat
14.804829790012874,54.89822839543269,0.006813845023810327,0.0,0.0002631154471161592,3.7081296559360815,3.2939858636707307,0.03554458681528665,5.009979418481723,62.40241489500644,3,Ball Defect,B007_1_123.mat
14.048641949396137,50.87751319110576,0.0012255021771886297,0.0,0.00027165250433957037,3.621525366962083,3.100559909017997,0.09056513611045888,4.949334150805466,62.02432097469807,3,Ball Defect,B007_1_123.mat
13.160325420113436,41.382141526442304,0.005575317423456878,0.0,2.4978435004195734e-05,3.1444618735032472,2.747773050827726,0.07257294975979957,5.0054236192689885,61.58016271005672,3,Ball Defect,B007_1_123.mat
12.494356593137459,43.21572611177884,0.0060814897910267665,0.0,0.00011816847797581034,3.458819651066717,3.285612523825661,0.027757491881903688,4.971391627790005,61.24717829656873,3,Ball Defect,B007_1_123.mat
12.188370806683679,43.17392154447115,0.0015537756604601734,0.0,0.0002886565570259144,3.5422225192554917,3.2190604733919903,-0.07342552991505262,5.1714035560365765,61.09418540334184,3,Ball Defect,B007_1_123.mat
12.455071371782395,53.22704396033654,0.005541591968921819,0.0,0.00016076625218447847,4.273523801792509,3.0871452559687045,-0.0067253233497717195,4.98094863044631,61.2275356858912,3,Ball Defect,B007_1_123.mat
13.72277727488014,53.183711448317304,0.005702389271578247,0.0,0.00039850734797158057,3.8755792929519677,3.0469186229402583,0.004854797358722558,5.034975940295467,61.86138863744007,3,Ball Defect,B007_1_123.mat
13.989870206933539,47.32313689903846,0.0021085177386102397,0.0,0.00023145721518959102,3.3826716187534447,2.895890703359533,0.06491284965504439,5.030901881139975,61.99493510346677,3,Ball Defect,B007_1_123.mat
14.176192919921258,46.67016463341346,0.005554713202826291,0.0,0.00018387147478305247,3.2921507838560573,3.161042969878294,0.12353453298270778,5.091840496761048,62.08809645996063,3,Ball Defect,B007_1_123.mat
14.547190237013194,46.770194080528846,0.0036376947326786317,0.0,0.00011553204796169782,3.2150671929434824,3.1510240580852122,0.02129431606167345,5.008709164887297,62.2735951185066,3,Ball Defect,B007_1_123.mat
13.941490991833833,43.48618251201923,0.0037880252901911424,0.0,0.0002702075287891569,3.1191916659051078,2.929581429598879,0.014120885011979266,5.019284626400991,61.970745495916916,3,Ball Defect,B007_1_123.mat
14.112744868295385,38.77518263221154,0.004049343584846025,0.0,0.00012671665121306437,2.74752948445351,2.60790444403933,-0.032913015268857274,5.015023109762632,62.05637243414769,3,Ball Defect,B007_1_123.mat
14.811231310981599,47.55798200120192,0.002780667057353898,0.0,0.0004096661259842175,3.210940468260776,2.7641131557209135,-0.03495132460287403,5.013996981240574,62.4056156554908,3,Ball Defect,B007_1_123.mat
13.825046474984081,47.76076063701923,0.005922482676426056,0.0,0.0005367630012303499,3.4546546171429213,2.949562888760045,0.00981998548404773,5.00958457815102,61.91252323749204,3,Ball Defect,B007_1_123.mat
13.188871159722854,52.180096243990384,0.00534356653636919,0.0,0.00038298510307840445,3.9563731885820377,3.2377682165868427,0.041315780303794854,5.014964236370208,61.594435579861425,3,Ball Defect,B007_1_123.mat
14.138954433696913,52.127891466346156,0.0023959809809601168,0.0,0.00045474922860923696,3.6868278846780522,3.034542262118433,0.002089759446994642,4.992364325175034,62.069477216848455,3,Ball Defect,B007_1_123.mat
12.974214705652031,39.59658533653846,0.007304042214666844,0.0,0.000231109739867564,3.0519446636942713,2.8615746956187937,-0.03826091119852409,5.083408887628482,61.487107352826015,3,Ball Defect,B007_1_123.mat
13.156858690263656,41.92694549278846,0.00490364851945647,0.0,0.00024156643346100792,3.186698776647594,2.919632960704787,0.039485833796643714,5.072104811737196,61.57842934513183,3,Ball Defect,B007_1_123.mat
15.728343914540725,50.102672055288465,0.002462171949494418,0.0,0.00031043723399819457,3.1855020673199395,2.904680493609027,0.03186089305638933,4.982384376764752,62.864171957270365,3,Ball Defect,B007_1_123.mat
15.997827916899704,61.97581090745192,0.005200417106966427,0.0,0.0002685552145712256,3.874014099250451,3.3762873087578162,0.09136892948121095,4.850445533522811,62.998913958449855,3,Ball Defect,B007_1_123.mat
14.689867464356496,61.969811177884615,0.004501663958111846,0.0,0.0003165520628783469,4.2185412038773125,3.280248466207747,0.12465266728191872,5.015353413574939,62.34493373217825,3,Ball Defect,B007_1_123.mat
13.462150569071063,36.931696965144226,0.004080699939636941,0.0,0.00032792333692097244,2.743372745361638,2.5266030153319017,-0.00861954114777628,5.06137503997711,61.731075284535535,3,Ball Defect,B007_1_123.mat
13.414928147857829,48.966237710336536,0.0032000224173352383,0.0,0.00030331381489312996,3.650130449498959,3.1038067333186903,0.023748715952200388,5.066773551301782,61.70746407392892,3,Ball Defect,B007_1_123.mat
14.539948492937862,49.04913380408654,0.004650308511612569,0.0,0.0003063674386377101,3.373404921476165,2.829169447754005,0.06804057392052852,4.969570907695539,62.269974246468934,3,Ball Defect,B007_1_123.mat
13.904310844758278,37.53135414663461,0.006303570411306397,0.0,0.0004029425346922785,2.6992602916946,2.5144044457461283,0.043963006922585604,5.0115937274136835,61.952155422379136,3,Ball Defect,B007_1_123.mat
12.172381995187822,35.68744065504808,0.0020617865029470468,0.0,0.00029625039765938916,2.9318370610745372,2.591819207445987,0.016659209656682484,5.09540251543286,61.08619099759391,3,Ball Defect,B007_1_123.mat
14.46689219526815,54.677664483173075,0.004638029867016582,0.0,0.00025764893128438367,3.779503140353608,3.5075144188794107,0.04778404937767484,5.083813072096913,62.23344609763407,3,Ball Defect,B007_1_123.mat
14.89129352509598,54.68619041466346,0.006131044194742352,0.0,7.680532476214206e-05,3.672359981522222,3.397015303088386,0.12297652077828562,4.8827653960341975,62.44564676254799,3,Ball Defect,B007_1_123.mat
13.991124066638614,39.12618209134615,0.0031658382466543886,0.0,0.00031678250411537124,2.7965002600928455,2.7449221988456873,0.08050174740414713,5.015564690767213,61.99556203331931,3,Ball Defect,B007_1_123.mat
13.965098385232514,53.86148734975962,0.005287372771045875,0.0,0.00044421169508939546,3.856864152616054,3.123934238361796,0.027020839621877617,5.017639525167158,61.982549192616254,3,Ball Defect,B007_1_123.mat
13.163112390988315,53.88029125600961,0.006608838114738028,0.0,7.975058147394284e-05,4.093278979589733,3.239055795723124,0.00434506690244574,5.069060398658562,61.58155619549416,3,Ball Defect,B007_1_123.mat
14.008363188624143,42.89817845552884,0.0025063649369390017,0.0,0.00039956891167129536,3.062326260241841,2.7931013826877966,0.005488621292010588,5.011084020433872,62.00418159431207,3,Ball Defect,B007_1_123.mat
14.3097050039114,42.83983134014423,0.0058155606547993,0.0,0.00037375142652420394,2.993760621091381,2.8362478479022486,-0.02407682724043319,4.9796631925239385,62.1548525019557,3,Ball Defect,B007_1_123.mat
13.501095572265895,42.374073046875,0.004558436366731361,0.0,0.00013231922052976458,3.1385655201138123,2.801817090820476,-0.02962959559227961,5.115058031662295,61.75054778613295,3,Ball Defect,B007_1_123.mat
13.829349154991677,38.32496862980769,0.0028416248089049023,0.0,0.00034797208862372494,2.771277823727111,2.5135370412003657,-0.007578527264163306,5.067853370660435,61.91467457749584,3,Ball Defect,B007_1_123.mat
13.829601281431986,38.35193176081731,0.004779479947945886,0.0,0.00015462217480020815,2.773176968761182,2.497678090318677,-0.03340013123212295,5.046986154243617,61.914800640715995,3,Ball Defect,B007_1_123.mat
12.867987776264991,39.07343743990385,0.002736714677045741,0.0,0.00018722568735903675,3.036483879163673,2.77061070630469,-0.010630378716646174,5.065952665864317,61.4339938881325,3,Ball Defect,B007_1_123.mat
12.846680518439818,39.17826463341346,0.004310997132439295,0.0,0.00035014621927887687,3.0496799992167563,2.710365041909008,-0.05211679280524065,4.98310901853189,61.42334025921991,3,Ball Defect,B007_1_123.mat
12.636618392141013,37.08267827524038,0.004894314740701414,0.0,0.00015263709544110964,2.934541277142855,2.7529528734309405,-0.04317651892436394,5.069199615326797,61.31830919607051,3,Ball Defect,B007_1_123.mat
13.346174574133817,38.67806646634616,0.0014424308912293813,0.0,0.00013814142406221068,2.898063879765817,2.7167098301846155,-0.04309872999747142,5.062183535224117,61.673087287066906,3,Ball Defect,B007_1_123.mat
12.893548230993767,38.71476769831731,0.006869312586736597,0.0,0.00031229717301520997,3.0026465178339334,2.74190080582212,-0.02498431878592421,5.01301784571895,61.446774115496886,3,Ball Defect,B007_1_123.mat
13.033722421819775,42.25698155048077,0.005812145375423159,0.0,0.00019071880000798752,3.2421268600701745,2.8030581442560165,0.04242653018928091,4.990512190401182,61.51686121090989,3,Ball Defect,B007_1_123.mat
14.884380452992522,45.47391634615384,0.0018114441293033744,0.0,2.8219875927755667e-05,3.055143375954977,3.0118122269144756,0.058507003721715266,5.0312361695415,62.44219022649626,3,Ball Defect,B007_1_123.mat
14.768848050967648,45.42658061899038,0.00658570939615395,0.0,0.00025563107587307505,3.075837767591769,3.0807193220927416,0.07385844293779406,4.975227474266761,62.384424025483824,3,Ball Defect,B007_1_123.mat
14.16214468943344,44.832026772836535,0.005614065461604498,0.0,0.00027502295873079244,3.165624116683845,2.7927728314424742,0.017698052525433734,4.961757105579293,62.081072344716716,3,Ball Defect,B007_1_123.mat
14.453216230512773,40.47855576923076,0.002020675149855119,0.0,0.00018167498050018145,2.800660774988949,2.677321701935231,0.022983748220620916,5.054053173118557,62.22660811525638,3,Ball Defect,B007_1_123.mat
14.21276672915876,48.252208774038465,0.004493260748399843,0.0,0.0005337402629398189,3.3949905527573847,2.9037235368418566,0.10674895431634622,5.065939034528379,62.10638336457938,3,Ball Defect,B007_1_123.mat
14.020855078712577,48.26698909254807,0.005046128435627235,0.0,0.000128951658537194,3.442513942379329,3.144590016965386,0.14867769668234396,4.970827596512864,62.010427539356286,3,Ball Defect,B007_1_123.mat
13.94762235965657,42.84039158653846,0.004972524614178677,0.0,8.012767625322888e-05,3.071519322924464,2.7649617203100023,0.1278938914856284,5.05200529944455,61.97381117982829,3,Ball Defect,B007_1_123.mat
14.301357199043032,44.021207632211535,0.0031274852601996654,0.0,0.0002484646371385702,3.078113987332418,2.5386330951507525,0.11994004861744265,5.069558012504617,62.15067859952151,3,Ball Defect,B007_1_123.mat
15.082806842387184,53.61732178485576,0.003903562971727484,0.0,6.844821547429365e-05,3.554863650058496,3.01216207835978,0.10416797346889863,4.961929477548765,62.54140342119359,3,Ball Defect,B007_1_123.mat
13.54831077895409,53.69722310697115,0.0058102996521062576,0.0,0.00035461431220614836,3.9633887931168714,3.5427828768899463,0.06999612262668047,4.9496944972158605,61.774155389477045,3,Ball Defect,B007_1_123.mat
12.248218093561428,37.288624849759614,0.003557498359203991,0.0,0.0003649669693430006,3.0444122210202385,2.6674378895159796,-0.03867531565511037,5.014729132846887,61.12410904678072,3,Ball Defect,B007_1_123.mat
13.801997407508598,50.72515673076923,0.00465991888175802,0.0,0.00018482568541475263,3.6752040471456398,2.9002774755720613,-0.051909752623217814,4.979984382161927,61.9009987037543,3,Ball Defect,B007_1_123.mat
13.373352139850713,50.81218846153847,0.007102110023919709,0.0,0.00035098941203719994,3.799510244714582,3.2150205821399047,-0.021288692900838836,5.0697733722052805,61.686676069925355,3,Ball Defect,B007_1_123.mat
11.834009677214267,41.873528545673075,0.003994844202613793,0.0,0.0002107749545642456,3.5384058056246346,3.084961604012956,0.04723378642284716,5.053451268313699,60.917004838607134,3,Ball Defect,B007_1_123.mat
11.799397400534664,41.72416685697115,0.005468379171491783,0.0,8.571821567325131e-05,3.536126925861528,3.0307299135488415,0.16672673200414076,5.085861900579886,60.89969870026733,3,Ball Defect,B007_1_123.mat
12.414193641468403,37.30527944711539,0.005663889967274266,0.0,0.00033955626162221795,3.005050551370549,2.827226415393552,0.09679674533392332,5.187256877583356,61.2070968207342,3,Ball Defect,B007_1_123.mat
14.131756155527212,43.82966448317308,0.002904172517026522,0.0,0.000408781059431147,3.1015016110386555,2.8014771502996414,0.02812531303094706,5.03034206284261,62.06587807776361,3,Ball Defect,B007_1_123.mat
13.814618428642229,43.94851820913462,0.0048875059297572,0.0,0.0002197072719815563,3.1813052554542476,3.0077525586582086,0.025927580125457008,5.009792163732437,61.90730921432112,3,Ball Defect,B007_1_123.mat
12.836477932870222,39.49955066105769,0.0036697030158681157,0.0,0.00031452994906292506,3.07713306310539,2.966979453424666,-0.03042714616961014,5.050191787091297,61.41823896643511,3,Ball Defect,B007_1_123.mat
14.221061149737418,44.86870763221154,0.0037010600710500074,0.0,0.0005573357693792125,3.15508858022455,2.9080066937420237,-0.05437642170582413,5.049697795866382,62.11053057486871,3,Ball Defect,B007_1_123.mat
14.406906099257514,44.72035438701923,0.0050812042407424405,0.0,0.0001779325611451137,3.1040914738330927,2.8764141205273512,-0.0781064240364261,4.989951402124799,62.203453049628756,3,Ball Defect,B007_1_123.mat
13.676419025340195,43.6086829326923,0.0022790678909401056,0.0,0.00019458932329256509,3.188603891990473,2.7500228490513927,-0.09286545264639069,5.024816524402229,61.8382095126701,3,Ball Defect,B007_1_123.mat
13.47980805358812,43.60681884014422,0.005702750390930139,0.0,0.00040011192683438304,3.234973277571022,2.7044741833802135,0.051909283937371715,4.997879468548022,61.73990402679406,3,Ball Defect,B007_1_123.mat
11.714808042513782,37.25459242788462,0.005566775537175476,0.0,0.0001376421904342464,3.180128286582702,3.0980288590039535,0.1586276303649186,5.123163530102913,60.85740402125689,3,Ball Defect,B007_1_123.mat
12.320609876934377,39.85992151442308,0.000593737103335667,0.0,0.00023698164486525428,3.2352230865653424,3.2827151460231208,-0.001333536059628033,5.115332092195544,61.16030493846719,3,Ball Defect,B007_1_123.mat
13.320555041095139,39.88447049278846,0.00661935561830806,0.0,0.00010119210480601826,2.994204848802561,2.9535742563147096,0.00456325795937136,5.019167725652801,61.66027752054757,3,Ball Defect,B007_1_123.mat
13.038089007740735,45.076487740384614,0.006781526026829357,0.0,0.00017588093833607174,3.457292530647906,3.17136582334522,0.023915574681128614,5.079421970554233,61.51904450387037,3,Ball Defect,B007_1_123.mat
13.9191203228846,46.15128479567308,0.00034976324879538165,0.0,0.0003205027903283191,3.3156753965116006,3.2024915242497136,-0.05039590078427375,4.981455645698615,61.9595601614423,3,Ball Defect,B007_1_123.mat
