timestamp,asset_id,asset_type,temperature,vibration,pressure,voltage,current,rpm,torque,tool_wear,fault_status,fault_type,source_dataset,Normalized_Temp,Normalized_Vibration,Normalized_Pressure,Normalized_Voltage,Normalized_Current,FFT_Feature1,FFT_Feature2,Anomaly_Score
2015-03-01 00:10:00,H29424,CNC / Milling Tool,35.75,2.0559432795910477,5.973112918447393,417.9458193260033,8.391292244133606,1782,23.9,24,0,None,ai4i2020.csv,0.3950617283950592,0.1096922266128604,0.4455745608743665,0.658138057260653,0.2778281196540557,0.08123564001630856,0.04245796981249426,0.2088207682842565
2015-03-01 00:11:00,H29425,CNC / Milling Tool,35.950000000000045,2.121468345941415,6.042454608237245,413.93860598048303,15.579391508714872,1423,44.3,29,0,None,ai4i2020.csv,0.4197530864197561,0.12383714699940945,0.5361236897349734,0.43427812266361854,0.561365525590487,0.06992536010732454,0.03711054382778811,0.08193209361919954
2015-03-01 00:12:00,M14872,CNC / Milling Tool,35.950000000000045,1.8096303890699676,6.031197244325491,417.0126484633407,17.991310784242884,1339,51.1,34,0,None,ai4i2020.csv,0.4197530864197561,0.05652057154010045,0.5214233774327295,0.6060071747068122,0.6565046311508397,0.04313189888140912,0.015991212646773074,0.22971952637851925
2015-03-01 00:13:00,M14873,CNC / Milling Tool,36.05000000000001,2.0879973214150356,5.902953989188771,411.7750892121233,10.516959601660641,1742,30.0,37,0,None,ai4i2020.csv,0.4320987654320976,0.11661174451526202,0.35395824830087413,0.3134148991454516,0.3616759055919526,0.08864718610256807,0.039968687693828,0.17195114460395297
2015-03-01 00:14:00,L47194,CNC / Milling Tool,36.05000000000001,2.3091152498443894,6.008798874568446,417.8378625610968,7.013010232075241,2035,19.6,40,0,None,ai4i2020.csv,0.4320987654320976,0.1643445537725291,0.49217469780659434,0.6521071344603264,0.22346124296476455,0.09526003011941797,0.05350852305160645,0.40821640821669414
2015-03-01 00:15:00,L47195,CNC / Milling Tool,36.05000000000001,2.0582004011963,5.922844186928129,415.10757523974536,16.96705440328086,1542,48.4,42,0,None,ai4i2020.csv,0.4320987654320976,0.11017947229130562,0.37993165742347246,0.49958170382107087,0.6161024348841847,0.1088478213920702,0.022390644066921706,0.07200071132073911
2015-03-01 00:16:00,M14876,CNC / Milling Tool,36.05000000000001,1.6869738730576662,5.925529710364934,412.24523616698485,16.196606748799503,1311,46.6,44,0,None,ai4i2020.csv,0.4320987654320976,0.03004266391603969,0.3834385204444684,0.3396793022334377,0.5857118237753692,0.037857520847173885,0.01481201956249917,0.2153802978394155
2015-03-01 00:17:00,M14877,CNC / Milling Tool,36.05000000000001,1.8905410638279851,5.802236311007968,412.6748851437578,15.992874726182315,1410,45.6,47,0,None,ai4i2020.csv,0.4320987654320976,0.07398678892253738,0.222437109318343,0.36368131648795743,0.5776755339200392,0.04010695773039354,0.03599915731114341,0.22564208762805615
2015-03-01 00:18:00,H29432,CNC / Milling Tool,36.05000000000001,1.8724612058210652,6.157317676551935,412.91837739634394,19.109785121826903,1306,54.5,50,0,None,ai4i2020.csv,0.4320987654320976,0.07008388326593655,0.6861164402097937,0.37728382652145737,0.7006232918164857,0.044011753052003354,0.0271595282171215,0.3287950941853339
2015-03-01 00:19:00,M14879,CNC / Milling Tool,36.150000000000034,1.9194534416558782,6.0430850771182,410.99914468821885,11.381360936877542,1632,32.5,55,0,None,ai4i2020.csv,0.44444444444444603,0.08022811465236747,0.5369469810063177,0.27006734677059124,0.39577255663335487,0.06811510652132938,0.030161501388097374,0.15177982127268244
2015-03-01 00:20:00,H29434,CNC / Milling Tool,36.150000000000034,1.8279670317795988,6.122537911034409,410.8898551390636,15.001850390756948,1375,42.7,58,0,None,ai4i2020.csv,0.44444444444444603,0.06047890940575717,0.6406996429103273,0.26396196898895213,0.5385841887753011,0.07126083566275583,0.010693841739362015,0.2874007542304944
2015-03-01 00:21:00,L47201,CNC / Milling Tool,36.150000000000034,2.0661524858760227,5.84718765626024,413.39004193074373,15.583640926574281,1450,44.8,63,0,None,ai4i2020.csv,0.44444444444444603,0.11189609176178929,0.2811363588757321,0.4036330080394606,0.5615331455512371,0.0795976132826309,0.027542131925329828,0.11731197624754801
2015-03-01 00:22:00,M14882,CNC / Milling Tool,36.150000000000034,1.897021980629056,5.948511523843306,416.39554637006245,10.708873181935873,1581,30.7,65,0,None,ai4i2020.csv,0.44444444444444603,0.0753858268371702,0.41344908402332325,0.5715332342575465,0.36924601233537724,0.06713104763935256,0.013461371595621108,0.055837375029396855
2015-03-01 00:23:00,L47203,CNC / Milling Tool,36.25,1.9346264431974327,5.915681974702623,415.1452981522513,8.923843102581849,1758,25.7,68,0,None,ai4i2020.csv,0.45679012345678743,0.08350351612518217,0.37057895662111434,0.5016890657202903,0.29883479796714807,0.06050019552342405,0.045841162765022384,0.12891748906906825
2015-03-01 00:24:00,M14884,CNC / Milling Tool,36.25,2.190382480312434,5.971819792451955,415.6941096514881,13.146379199169042,1561,37.3,70,0,None,ai4i2020.csv,0.45679012345678743,0.13871366675711186,0.44388594565964035,0.5323480039229658,0.4653943969975353,0.13458640836178531,0.04570112519974765,0.08134521052840782
2015-03-01 00:25:00,L47205,CNC / Milling Tool,36.35000000000002,2.1885093950183356,6.0696249837390335,417.2707478873476,8.058776522460537,1861,23.3,73,0,None,ai4i2020.csv,0.4691358024691359,0.13830932313965458,0.571603843736969,0.6204257032940931,0.264711906078539,0.09586701949280978,0.04845307012054981,0.31682294869049343
2015-03-01 00:26:00,L47206,CNC / Milling Tool,36.35000000000002,1.8825081268108554,5.983341098129936,414.52070520691393,13.671445157384312,1512,39.0,75,0,None,ai4i2020.csv,0.4691358024691359,0.07225271582797689,0.45893092358907484,0.46679665450158014,0.48610583047362227,0.03286880519463695,0.026916604884188348,0.0393780396552341
2015-03-01 00:27:00,H29441,CNC / Milling Tool,36.25,2.2468961663847145,5.964885673860359,417.42181187366907,8.589023365199049,1811,24.6,77,0,None,ai4i2020.csv,0.45679012345678743,0.15091329713929996,0.4348310985714317,0.6288647783275427,0.28562770158471285,0.12708093632095332,0.04668858322962493,0.28279077077378956
2015-03-01 00:28:00,L47208,CNC / Milling Tool,36.25,1.9047178742441877,6.077670875777404,417.6414473662903,15.424083614300962,1439,44.2,82,0,None,ai4i2020.csv,0.45679012345678743,0.07704714224747926,0.5821104886887849,0.6411345485578566,0.5552393445400179,0.041519887173167604,0.016974846151462955,0.12092074452442986
2015-03-01 00:29:00,L47209,CNC / Milling Tool,36.25,2.0667567805703544,6.002788471148806,418.0028869646592,10.668447735355295,1693,30.1,84,0,None,ai4i2020.csv,0.45679012345678743,0.11202654108168207,0.48432607462768756,0.6613260976157784,0.3676514146767504,0.08196069194833093,0.043065267981113584,0.1018050791739374
2015-03-01 00:30:00,M14890,CNC / Milling Tool,36.35000000000002,1.7996528588459175,5.931831379237273,414.79039919947706,17.105110505599754,1339,48.2,86,0,None,ai4i2020.csv,0.4691358024691359,0.05436671838840831,0.3916674896041131,0.4818629048682818,0.6215481122022587,0.042766764445532596,0.011532004809898876,0.0985406054280875
2015-03-01 00:31:00,L47211,CNC / Milling Tool,36.25,2.365020563588259,6.088138194159114,411.47799137263587,8.877545097131462,1798,25.5,89,0,None,ai4i2020.csv,0.45679012345678743,0.1764128545944427,0.59577912820194,0.2968177536525798,0.29700855491147454,0.12669659310286752,0.04228397997574471,0.3739253282396083
2015-03-01 00:32:00,L47212,CNC / Milling Tool,36.25,2.063059493128342,6.030334948366217,412.35657651878546,16.809032354050416,1419,48.3,91,0,None,ai4i2020.csv,0.45679012345678743,0.11122840626967272,0.5202973571674478,0.34589924654959403,0.6098691929282295,0.07081404976277457,0.02690632381567845,0.08014047607108699
2015-03-01 00:33:00,L47213,CNC / Milling Tool,36.150000000000034,1.943961863896949,5.842220847034416,414.55939795479964,11.436306003827882,1665,32.5,93,0,None,ai4i2020.csv,0.44444444444444603,0.08551875685555434,0.2746505023876921,0.4689581955187952,0.397939886434832,0.04824656159951554,0.01903997976285274,0.10997744571293223
2015-03-01 00:34:00,M14894,CNC / Milling Tool,35.950000000000045,1.9619537203447133,6.087168984882485,414.6843108306325,12.006429657731655,1559,34.7,95,0,None,ai4i2020.csv,0.4197530864197561,0.0894026655829267,0.5945134962863006,0.475936358597019,0.4204286384596404,0.055920716259909325,0.0028458317012056873,0.07976468427873379
2015-03-01 00:35:00,M14895,CNC / Milling Tool,36.05000000000001,1.933562655101473,6.118663069292371,413.1218986323858,17.070162936182395,1452,48.6,98,0,None,ai4i2020.csv,0.4320987654320976,0.08327387579418198,0.6356397208738492,0.38865338602853283,0.6201695915653489,0.04503196619094855,0.02671741060250211,0.14139546910631245
2015-03-01 00:36:00,M14896,CNC / Milling Tool,36.05000000000001,1.8794103172337664,5.941190724367294,416.0125138694689,13.043004407345345,1581,36.7,101,0,None,ai4i2020.csv,0.4320987654320976,0.07158399052510861,0.4038892936991317,0.5501354140922508,0.46131673762834224,0.07395229084185811,0.014078582632662569,0.0638105781580188
2015-03-01 00:37:00,L47217,CNC / Milling Tool,35.950000000000045,1.8524091198464483,6.004616786450609,413.5183706769946,13.737894897977407,1439,39.2,104,0,None,ai4i2020.csv,0.4197530864197561,0.06575523202614116,0.4867135612661371,0.41080199612809204,0.4887269666571127,0.02685055221793825,0.021228561597105053,0.058789837785899995
2015-03-01 00:38:00,H29452,CNC / Milling Tool,36.05000000000001,1.8620977048947278,5.767089895709991,416.9401150862675,17.84027476145379,1379,50.7,106,0,None,ai4i2020.csv,0.4320987654320976,0.06784671047552475,0.17654152619295552,0.6019551526037548,0.6505469557587387,0.06776386354004402,0.03878790449777495,0.35944528693325106
2015-03-01 00:39:00,L47219,CNC / Milling Tool,35.950000000000045,1.9195811098729256,5.821611058767509,412.1477297480808,18.577119057057672,1350,52.5,111,0,None,ai4i2020.csv,0.4197530864197561,0.08025567443775361,0.247737423412753,0.3342321800873069,0.6796120691446974,0.04650710665238075,-0.011095855545339935,0.3832029592547834
2015-03-01 00:40:00,L47220,CNC / Milling Tool,35.950000000000045,1.762117207000028,5.976892963184247,414.23712532666696,15.933390466103841,1362,45.4,113,0,None,ai4i2020.csv,0.4197530864197561,0.04626388329659228,0.4505106932214954,0.45095467955006163,0.5753291538582328,0.024983426131149955,0.0013220858975684664,0.15219609285737926
2015-03-01 00:41:00,L47221,CNC / Milling Tool,35.950000000000045,1.7719445118338464,6.079271873454339,416.85561525079083,17.77819430179842,1368,50.8,115,0,None,ai4i2020.csv,0.4197530864197561,0.04838530723755302,0.5842011349564734,0.5972346333769927,0.6480981675823206,0.04205143391545769,0.017838189491630862,0.2740294308732101
2015-03-01 00:42:00,M14902,CNC / Milling Tool,35.950000000000045,1.796612644320204,5.926195578566199,417.12326191945823,17.162087456979734,1368,49.1,117,0,None,ai4i2020.csv,0.4197530864197561,0.05371042615065146,0.38430803755233345,0.6121865115468881,0.6237955904851544,0.05381368085577492,0.022030335554875043,0.1834695959727388
2015-03-01 00:43:00,H29457,CNC / Milling Tool,36.05000000000001,1.9758909951534935,5.9472170344492525,414.3106694891609,16.92180456201021,1372,48.5,120,0,None,ai4i2020.csv,0.4320987654320976,0.09241131026741312,0.4117586884286081,0.4550631684140973,0.6143175370773146,0.06107989203271448,0.013131644754729154,0.07485474794415414
2015-03-01 00:44:00,M14904,CNC / Milling Tool,35.950000000000045,1.817408989565955,6.059196049719726,416.18110229275277,16.547411621636236,1472,47.5,125,0,None,ai4i2020.csv,0.4197530864197561,0.058199740915468756,0.5579853280466975,0.5595534785066,0.5995494601202231,0.044945176741491163,0.0014898722662534426,0.11827493486884176
2015-03-01 00:45:00,L47225,CNC / Milling Tool,35.950000000000045,2.0340375293322634,6.109773675729263,415.92108323473366,17.11594974232285,1489,49.1,128,0,None,ai4i2020.csv,0.4197530864197561,0.10496342417622781,0.6240315981748223,0.5450277110210199,0.6219756701629481,0.1207990270196608,0.025772591246520947,0.12939564027738046
2015-03-01 00:46:00,M14906,CNC / Milling Tool,35.85000000000002,1.840044360288594,6.09681913999021,409.2238350661068,8.99088041196607,1843,25.8,130,0,None,ai4i2020.csv,0.40740740740740766,0.063086046792364,0.6071150515847421,0.17089102107289078,0.3014791110329704,0.05086232479890275,0.009309657238524323,0.3511999351361606
2015-03-01 00:47:00,L47227,CNC / Milling Tool,35.950000000000045,1.891566933727413,6.084920767996793,415.3695127250223,16.215924714746244,1418,46.3,133,0,None,ai4i2020.csv,0.4197530864197561,0.07420824383838245,0.5915776855048486,0.5142146427905305,0.5864738285489395,0.08058652719583845,0.013047002784820069,0.0920597896440286
2015-03-01 00:48:00,H29462,CNC / Milling Tool,36.05000000000001,1.6607728792625436,5.892407681067332,412.16989824134794,18.801830534758682,1425,53.9,135,0,None,ai4i2020.csv,0.4320987654320976,0.024386645663440135,0.3401864608525731,0.33547060615175534,0.6884759018668515,-0.010426768033339289,-0.0065653925819207735,0.31131755594103505
2015-03-01 00:49:00,M14909,CNC / Milling Tool,36.05000000000001,1.8848333389171512,5.922682521207442,417.00476913575324,15.374597512380033,1412,44.1,140,0,None,ai4i2020.csv,0.4320987654320976,0.07275466022814779,0.3797205479131726,0.605567002046583,0.5532873457636928,0.017633866718135403,0.030832815398618506,0.11712612159649027
2015-03-01 00:50:00,L47230,CNC / Milling Tool,35.950000000000045,6.1802136416155395,5.964093696669443,419.62870102142483,1.5161246810142917,2861,4.6,143,1,Power Failure,ai4i2020.csv,0.4197530864197561,1.0,0.43379690334295856,0.7521509669283568,0.006634427904348765,0.7256063365908433,0.6672131933815287,0.8152444002107982
2015-03-01 00:51:00,L47231,CNC / Milling Tool,35.950000000000045,1.8680368213240917,5.894441930734477,417.0620062352557,19.31560761329739,1383,54.9,145,0,None,ai4i2020.csv,0.4197530864197561,0.06912878974287869,0.34284286475336034,0.6087645092033876,0.7087420410388945,0.06283907991327839,0.011368380762418539,0.25983240784779377
2015-03-01 00:52:00,H29466,CNC / Milling Tool,35.85000000000002,1.9744268701636285,5.995542220165169,420.87733024230073,15.247504115158716,1497,43.8,147,0,None,ai4i2020.csv,0.40740740740740766,0.092095249062578,0.474863632681693,0.8219046914296249,0.5482740966649576,0.02805135559193985,0.0275315475775445,0.3708628916472644
2015-03-01 00:53:00,L47233,CNC / Milling Tool,35.85000000000002,1.925987813202355,5.956476116129173,414.2013811293919,12.292717969793625,1565,35.1,152,0,None,ai4i2020.csv,0.40740740740740766,0.08163869186272578,0.42384956453368866,0.4489578570766184,0.43172139366016266,0.0844684286481095,0.029642954794901158,0.0244526681043181
2015-03-01 00:54:00,L47234,CNC / Milling Tool,35.85000000000002,2.091689930976619,5.949561796944975,414.08327305484625,10.504980105146903,1691,30.1,154,0,None,ai4i2020.csv,0.40740740740740766,0.11740886951148745,0.4148205722969727,0.4423598390617477,0.3612033696348232,0.10366226891051357,0.02931634653516711,0.045927409967824614
2015-03-01 00:55:00,L47235,CNC / Milling Tool,35.950000000000045,2.004314204490638,5.992277780840997,416.3249479487412,14.41326692585975,1512,40.7,156,0,None,ai4i2020.csv,0.4197530864197561,0.09854703901363625,0.4706007983331512,0.5675893069901625,0.5153672822369703,0.05641233726081618,0.028389071983641042,0.030755958623512478
2015-03-01 00:56:00,L47236,CNC / Milling Tool,35.950000000000045,1.8734872910113598,5.885684619243594,418.45953980951856,14.866610525861333,1477,42.4,158,0,None,ai4i2020.csv,0.4197530864197561,0.07030538465670091,0.3314072200630792,0.6868366624820216,0.5332495990513333,0.037964507493876636,0.02370462032431868,0.17629489447693472
2015-03-01 00:57:00,L47237,CNC / Milling Tool,35.950000000000045,2.045856180341978,6.150470942155104,419.3933209720463,14.129464212786399,1513,40.3,160,0,None,ai4i2020.csv,0.4197530864197561,0.10751472075508096,0.6771757028690691,0.7390016389749972,0.5041725724673038,0.061279936849403825,0.02394770174921041,0.29181088608607364
2015-03-01 00:58:00,M14918,CNC / Milling Tool,35.85000000000002,2.0406866248650135,6.0139796074515806,419.17749364599354,10.401447488148548,1661,29.5,162,0,None,ai4i2020.csv,0.40740740740740766,0.10639876689607201,0.49893990429130874,0.7269446090820327,0.35711948478946925,0.06393775488809741,0.042049669494673425,0.16073149616422172
2015-03-01 00:59:00,L47239,CNC / Milling Tool,35.950000000000045,1.8905904199621653,6.087362567244154,416.91864486147693,19.24996671905692,1378,54.4,165,0,None,ai4i2020.csv,0.4197530864197561,0.07399744344953674,0.5947662838123183,0.6007557347782048,0.7061528101182812,0.07184294918290784,0.03200188997811297,0.27417133760560847
2015-03-01 01:00:00,L47240,CNC / Milling Tool,35.950000000000045,1.9323804008014123,6.014910362336198,418.55146713611566,18.402830586232742,1393,52.6,167,0,None,ai4i2020.csv,0.4197530864197561,0.08301866211974483,0.5001553209366237,0.6919721128674404,0.6727371917837479,0.06548143471888491,0.036858862366320196,0.24075773715008456
2015-03-01 01:01:00,M14921,CNC / Milling Tool,35.85000000000002,2.0444884763743825,5.897620534290906,415.6137658069532,13.228636473465956,1592,38.2,169,0,None,ai4i2020.csv,0.40740740740740766,0.10721947399210083,0.3469936113518373,0.5278596559783882,0.46863906757247725,0.050671812547080614,0.02406971754023238,0.0549165296186421
2015-03-01 01:02:00,L47242,CNC / Milling Tool,35.85000000000002,2.1258669938398906,6.122991865975664,419.54304258004385,7.935847496089433,1829,22.9,172,0,None,ai4i2020.csv,0.40740740740740766,0.1247866847533998,0.641292435278053,0.7473657230614017,0.2598629222277874,0.08457773585202948,0.044435025536666124,0.3759235355824375
2015-03-01 01:03:00,M14923,CNC / Milling Tool,35.85000000000002,2.1738151154210827,6.058126104259344,411.0652766821967,9.010275035243895,1812,25.9,174,0,None,ai4i2020.csv,0.40740740740740766,0.1351372635505891,0.5565881508267656,0.2737617604616439,0.3022441395851504,0.12110741464725777,0.028591339249374147,0.250868975968934
2015-03-01 01:04:00,L47244,CNC / Milling Tool,35.950000000000045,2.107492959193383,5.987088670417681,417.78880943831774,13.427701663281773,1523,38.6,177,0,None,ai4i2020.csv,0.4197530864197561,0.12082027507645506,0.46382465212418644,0.6493668189566912,0.4764912723703068,0.07618201583006269,0.027267767194424496,0.0918557487309051
2015-03-01 01:05:00,L47245,CNC / Milling Tool,35.950000000000045,1.8639509921757815,5.972941121462318,416.9141412354982,15.691306905624652,1394,45.1,179,0,None,ai4i2020.csv,0.4197530864197561,0.06824678028855992,0.4453502215571883,0.6005041431283189,0.5657800724903195,0.07139689286638601,0.013319300407462587,0.10352669886860323
2015-03-01 01:06:00,M14926,CNC / Milling Tool,35.75,1.9378167262160066,6.006883688267545,412.02324850335276,10.138294490953285,1679,28.7,181,0,None,ai4i2020.csv,0.3950617283950592,0.08419220370417665,0.489673771571917,0.3272781297534192,0.34673931119381585,0.08022955030680953,0.022816342130512306,0.10351983601130568
2015-03-01 01:07:00,H29481,CNC / Milling Tool,35.75,2.0568332277670893,5.9163815053441615,414.55323975117443,15.518227043031885,1466,44.1,184,0,None,ai4i2020.csv,0.3950617283950592,0.10988434005584347,0.3714924314786582,0.4686141721434701,0.5589528691569992,0.08250873925148386,0.029344130870018314,0.034350644571581546
2015-03-01 01:08:00,L47248,CNC / Milling Tool,35.75,1.9180129530328898,6.0344163330924,416.350392322592,11.43299788312808,1527,32.4,189,0,None,ai4i2020.csv,0.3950617283950592,0.07991715583882043,0.5256269912248358,0.5690107376390842,0.39780939631119555,0.056759535378316406,0.02529798915384699,0.03298039655727469
2015-03-01 01:09:00,L47249,CNC / Milling Tool,35.85000000000002,5.497923231234924,6.021254811847619,409.4597391875579,22.87617220838205,1410,65.7,191,1,Power Failure,ai4i2020.csv,0.40740740740740766,0.8527137159429131,0.5084401547516108,0.18406962591514298,0.8491899135291772,0.6314000354798919,0.6187661480302367,0.8154041532796187
2015-03-01 01:10:00,M14930,CNC / Milling Tool,35.85000000000002,2.315265204723337,5.870401319131368,410.9329556539193,7.935165242581702,1924,22.6,193,0,None,ai4i2020.csv,0.40740740740740766,0.16567214681422765,0.31144968058760186,0.2663697465652257,0.2598360104695252,0.0923329364197939,0.04269434681491599,0.41959418299882856
2015-03-01 01:11:00,L47251,CNC / Milling Tool,35.950000000000045,2.018975487222866,5.9840529638410604,411.5155211450385,15.955847576939956,1452,45.5,196,0,None,ai4i2020.csv,0.4197530864197561,0.10171197555720501,0.459860506069735,0.29891432592639966,0.5762149834380599,0.09367039862144284,0.03172859044182913,0.12286888210495467
2015-03-01 01:12:00,L47252,CNC / Milling Tool,35.950000000000045,1.8771424434622102,5.929429190155413,411.8967057232858,15.458750726322652,1369,44.4,198,0,None,ai4i2020.csv,0.4197530864197561,0.0710944237725337,0.388530615821831,0.3202089133112274,0.5566068024245203,0.038760126078211096,0.019843830744944873,0.16422015200772613
2015-03-01 01:13:00,L47253,CNC / Milling Tool,35.950000000000045,1.9358947298407359,5.95902287061871,418.4098976499284,12.207719968808524,1592,35.0,200,0,None,ai4i2020.csv,0.4197530864197561,0.0837773016334779,0.42717521755928173,0.6840634408836418,0.42836861404179416,0.06284162373762006,0.03805497437685079,0.09458635821965747
2015-03-01 01:14:00,L47254,CNC / Milling Tool,35.85000000000002,2.1440582096325227,5.991708386013371,413.0974135162534,11.225130393851225,1601,32.3,202,0,None,ai4i2020.csv,0.40740740740740766,0.12871362925652233,0.46985725998305417,0.38728554358457523,0.38960998134505964,0.0869569557556543,0.026911737635410764,0.04221032746985035
2015-03-01 01:15:00,L47255,CNC / Milling Tool,35.75,1.9711702808711815,6.021418553978799,419.5231537221687,16.265878207859167,1379,46.7,204,0,None,ai4i2020.csv,0.3950617283950592,0.09139224792363917,0.5086539757210893,0.7462546470993187,0.5884442637548766,0.0783090754131074,0.020316188258404717,0.23090543127997926
2015-03-01 01:16:00,L47256,CNC / Milling Tool,35.75,1.8818254546791944,5.914651091527092,416.4441636739586,16.576824054189334,1461,47.9,206,0,None,ai4i2020.csv,0.3950617283950592,0.07210534714160535,0.3692327884820874,0.5742492030697994,0.6007096451039612,0.026913441962944165,0.02302953138172366,0.08424234692238027
2015-03-01 01:17:00,L47257,CNC / Milling Tool,35.75,5.618707733647713,5.933972454256865,413.18396195467915,14.301753454226969,1455,41.3,208,1,Tool Wear Failure,ai4i2020.csv,0.3950617283950592,0.8787875112966246,0.39446339028719074,0.3921205064614875,0.5109685894379544,0.6119396990474407,0.6282251859704168,0.6122611839681652
2015-03-01 01:18:00,L47258,CNC / Milling Tool,35.75,1.744577866434621,6.133008182821451,415.31691329945005,18.033244179026994,1398,51.5,0,0,None,ai4i2020.csv,0.3950617283950592,0.04247765934065331,0.654372139097306,0.5112762157707654,0.658158710420137,0.04210117202767021,-0.003740394490840791,0.3091820684035167
2015-03-01 01:19:00,L47259,CNC / Milling Tool,35.75,1.849934958189565,5.872661791207071,411.01447999634576,13.221145303473373,1402,37.9,2,0,None,ai4i2020.csv,0.3950617283950592,0.06522113383121625,0.31440149468225403,0.2709240421292631,0.4683435754223351,0.05699580114491491,0.019653271016875102,0.219942121923366
2015-03-01 01:20:00,H29494,CNC / Milling Tool,35.650000000000034,2.0020529331177683,5.899067760677362,412.7583491541727,17.638670462450385,1445,49.9,4,0,None,ai4i2020.csv,0.3827160493827178,0.09805889752331563,0.3488834569693125,0.3683439701331828,0.6425945947991841,0.0668726933050635,0.028286223357809698,0.13491427210831633
2015-03-01 01:21:00,L47261,CNC / Milling Tool,35.75,1.87414409534407,5.948230401363477,415.8602750023053,16.772328723798577,1450,47.5,9,0,None,ai4i2020.csv,0.3950617283950592,0.07044716925171451,0.41308198313886535,0.5416307052315492,0.6084214037802227,0.047910179489178174,0.002856919590523199,0.07228174353502026
2015-03-01 01:22:00,L47262,CNC / Milling Tool,35.75,1.8657550536287837,5.870705077700952,417.9811265803353,14.392883283100952,1453,40.8,11,0,None,ai4i2020.csv,0.3950617283950592,0.06863622370382805,0.3118463405758887,0.6601104702479469,0.5145632414219188,0.09278712500115553,0.001434335561730983,0.19779588322291083
2015-03-01 01:23:00,L47263,CNC / Milling Tool,35.85000000000002,2.0043159325999054,5.959154979440623,411.40713601612435,14.229566430372765,1469,40.1,13,0,None,ai4i2020.csv,0.40740740740740766,0.09854741206122498,0.42734773049883196,0.2928594728956419,0.5081211438570697,0.05479051811269245,0.02462563969215569,0.13837695856201335
